unique_id,device_id,package,app_version,sdk_version,platform_version,brand,model,operators,network_type,lang,local_time_zone,screen_width,screen_height,screen_dpi,screen_orientation
6953,db1439112b208ce7,org.rayacoin,53,26,8.0.0,samsung,SM-J400F,,4G,fa,Asia/Tehran,720,1280,280,
2272,c4acef2b7a9272eb,org.rayacoin,53,28,9,samsung,SM-G955F,,4G,fa,Asia/Tehran,1440,2792,560,
1902,23dd5e4c8c6d6122,org.rayacoin,48,29,10,Xiaomi,M2006C3LG,,4G,fa,Asia/Tehran,720,1453,305,
751,643518dd0515c1aa,org.rayacoin,48,33,13,samsung,SM-A235F,,4G,fa,Asia/Tehran,1080,2207,450,
939,62cffd01ecefe575,org.rayacoin,48,30,11,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1486,230,
3733,bc3e03843bfacee9,org.rayacoin,53,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
7766,9d4d76a44d7a374c,org.rayacoin,54,30,11,samsung,SM-A505F,,4G,fa,Asia/Tehran,1080,2131,420,
2273,4a39e4dce7d5cbcf,org.rayacoin,48,29,10,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2220,440,
5111,1099cf36631b586e,org.rayacoin,53,31,12,Xiaomi,220733SFG,,4G,fa,Asia/Tehran,720,1454,320,
4995,c3f4a8d460d78262,org.rayacoin,45,33,13,samsung,SM-M526BR,,wifi,fa,Asia/Tehran,1080,2184,420,
1842,c06189835e2735fe,org.rayacoin,48,33,13,samsung,SM-A226B,,3G,fa,Asia/Tehran,1080,2208,450,
3267,8271cbe3a618fc16,org.rayacoin,53,29,10,Xiaomi,M2004J19C,,4G,fa,Asia/Tehran,1080,2134,440,
442,be0d10c9b636f99e,org.rayacoin,48,31,12,Xiaomi,M2101K7AG,,4G,fa,Asia/Tehran,1080,2177,440,
4696,ae6b0dd3740d927e,org.rayacoin,53,33,13,Xiaomi,2303CRA44A,,wifi,fa,Asia/Tehran,1080,2177,440,
5693,7069ce979f5ae9b3,org.rayacoin,53,29,10,samsung,SM-A013G,,wifi,fa,Asia/Tehran,720,1384,320,
451,4c8ce0eb4937f1cc,org.rayacoin,46,26,8.0.0,samsung,SM-G935F,,wifi,fa,Asia/Tehran,1080,1920,480,
4913,ea9936edb2c319a7,org.rayacoin,53,30,11,samsung,SM-A032F,,3G,fa,Asia/Tehran,720,1459,320,
5307,a2b833eccd559304,org.rayacoin,53,34,14,samsung,SM-A245F,,4G,fa,Asia/Tehran,1080,2128,450,
3705,ed8de7f4c77ace9c,org.rayacoin,53,30,11,samsung,SM-A107F,,4G,fa,Asia/Tehran,720,1375,300,
7781,bcc7cc361f134594,org.rayacoin,54,33,13,samsung,SM-A715F,,4G,fa,Asia/Tehran,1080,2183,420,
833,c826c8362d2db7d6,org.rayacoin,48,29,10,Xiaomi,M2006C3LG,,wifi,fa,Asia/Tehran,720,1449,320,
6927,82321161670a1e4e,org.rayacoin,53,31,12,Xiaomi,M2003J15SC,,4G,fa,Asia/Tehran,1080,2110,440,
66,e4a949fcccee71d2,org.rayacoin,48,33,13,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2217,420,
4643,676775e3ff1a07b2,org.rayacoin,53,33,13,Xiaomi,2201117SG,,wifi,fa,Asia/Tehran,1080,2177,440,
5020,bdfee316c12e32b2,org.rayacoin,53,31,12,HONOR,VNE-LX2,,wifi,fa,Asia/Tehran,720,1552,320,
6986,27e608a20b532bb4,org.rayacoin,53,33,13,Xiaomi,M2103K19C,,4G,fa,Asia/Tehran,1080,2167,440,
7992,da3bdff8dace01ec,org.rayacoin,53,31,12,Xiaomi,M2103K19PG,,4G,fa,Asia/Tehran,1080,2167,440,
341,b88dad55fff3d5ed,org.rayacoin,45,30,11,samsung,SM-A307FN,,4G,fa,Asia/Tehran,720,1423,280,
8139,e31849ba6562a964,org.rayacoin,54,27,8.1.0,samsung,SM-J530F,,4G,fa,Asia/Tehran,720,1280,320,
4708,67bdc8f758e22c43,org.rayacoin,53,31,12,Xiaomi,220733SFG,,wifi,fa,Asia/Tehran,720,1454,360,
4449,a6467f90d80cd480,org.rayacoin,53,31,12,samsung,SM-A037F,,4G,fa,Asia/Tehran,720,1465,300,
5669,1da1cbca7d4699b5,org.rayacoin,53,30,11,samsung,SM-A505F,,4G,fa,Asia/Tehran,1080,2131,420,
225,dacba59bb908b093,org.rayacoin,48,23,6.0.1,samsung,SM-J500F,,wifi,fa,Asia/Tehran,720,1280,320,
1230,1f86452fe4a87c28,org.rayacoin,45,29,10,HUAWEI,HRY-LX1MEB,,wifi,fa,Asia/Tehran,1080,2139,480,
6329,c4c1609f97c2f105,org.rayacoin,53,27,8.1.0,samsung,SM-G610F,,4G,fa,Asia/Tehran,1080,1920,480,
2399,5c6c648b8cac0e5b,org.rayacoin,48,33,13,Xiaomi,2201116TG,,4G,fa,Asia/Tehran,1080,2263,440,
3156,9d8ad90818ebd682,org.rayacoin,48,28,9,samsung,SM-J730F,,wifi,fa,Asia/Tehran,1080,1920,420,
1630,2ae195efce571d7e,org.rayacoin,45,23,6.0.1,samsung,SM-C7000,,4G,fa,Asia/Tehran,1080,1920,420,
3871,14b8183aaf773840,org.rayacoin,53,31,12,Xiaomi,M2003J15SC,,4G,fa,Asia/Tehran,1080,2110,352,
8120,367fb5bd922f4606,org.rayacoin,54,30,11,Xiaomi,M2102J20SG,,wifi,fa,Asia/Tehran,1080,2179,440,
1855,554160eb54c4f713,org.rayacoin,48,33,13,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2186,420,
6048,dc623bb34cdf3b3b,org.rayacoin,53,34,14,samsung,SM-A145P,,4G,fa,Asia/Tehran,1080,2209,450,
653,6ac613aa7f9df704,org.rayacoin,51,30,11,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
6129,cf136ddece40513f,org.rayacoin,53,33,13,samsung,SM-A145P,,4G,fa,Asia/Tehran,1080,2209,450,
4963,583b980c643894f1,org.rayacoin,53,30,11,Xiaomi,RedmiNote9Pro,,3G,fa,Asia/Tehran,1080,2254,440,
5701,d9513ed761f0deeb,org.rayacoin,53,33,13,samsung,SM-A137F,,wifi,fa,Asia/Tehran,1080,2208,450,
4377,88b0daa91697d73b,org.rayacoin,53,33,13,samsung,SM-A235F,,wifi,fa,Asia/Tehran,1080,2207,450,
3655,393069c6cedf66dd,org.rayacoin,53,33,13,Xiaomi,2201116PG,,wifi,fa,Asia/Tehran,1080,2266,440,
5381,be17b427f2859658,org.rayacoin,53,30,11,Xiaomi,M2007J20CG,,wifi,fa,Asia/Tehran,1080,2265,440,
5077,9d53da5139d90a41,org.rayacoin,53,31,12,samsung,SM-A525F,,4G,fa,Asia/Tehran,1080,2186,420,
2994,a6428ad406df6be6,org.rayacoin,50,30,11,samsung,SM-A305F,,4G,fa,Asia/Tehran,1080,2113,480,
5819,aa2feda2273abba9,org.rayacoin,53,33,13,samsung,SM-A127F,,wifi,fa,Asia/Tehran,720,1467,300,
5028,4074a6cabd38e999,org.rayacoin,53,33,13,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2208,450,
4778,dcce6b7b3e455ccb,org.rayacoin,53,31,12,samsung,SM-A217F,,wifi,fa,Asia/Tehran,720,1442,300,
2755,72183029518d0576,org.rayacoin,48,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
7321,be76a798742521bc,org.rayacoin,54,34,14,samsung,SM-A346E,,4G,fa,Asia/Tehran,1080,2112,510,
1543,1b621104768bf760,org.rayacoin,48,33,13,samsung,SM-A546E,,wifi,fa,Asia/Tehran,1080,2125,450,
2974,a49e2d4bc82dd4f3,org.rayacoin,50,33,13,Xiaomi,2201116PG,,4G,fa,Asia/Tehran,1080,2180,440,
1653,5002ec7af9051c18,org.rayacoin,51,27,8.1.0,samsung,SM-G610F,,wifi,fa,Asia/Tehran,1080,1920,480,
2343,1c45e02a8072eb8f,org.rayacoin,53,30,11,samsung,SM-M127F,['43235'],4G,fa,Asia/Tehran,720,1465,300,
4065,3fbf4e77743aa427,org.rayacoin,53,33,13,samsung,SM-A032F,,wifi,fa,Asia/Tehran,720,1459,320,
7854,867932aab85c7f29,org.rayacoin,54,25,7.1.1,LENOVO,LenovoTB-8504X,,wifi,fa,Asia/Tehran,800,1216,213,
3702,04ce26df0352b1fa,org.rayacoin,53,30,11,Xiaomi,RedmiNote9Pro,['43211'],wifi,fa,Asia/Tehran,1080,2168,440,
582,a43c2ed4d0fbbe2a,org.rayacoin,48,31,12,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2208,450,
2978,1966b9ea475942d5,org.rayacoin,53,31,12,Xiaomi,M2102J20SG,,4G,fa,Asia/Tehran,1080,2265,440,
6169,3922eaf869bed4fa,org.rayacoin,53,31,12,samsung,SM-M315F,,4G,fa,Asia/Tehran,1080,2122,450,
4972,412ee2bec48b63e7,org.rayacoin,53,30,11,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
735,9726fe0795c9b692,org.rayacoin,48,30,11,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2263,440,
159,e239a1e96d04b297,org.rayacoin,53,34,14,Xiaomi,2303CRA44A,,wifi,fa,Asia/Tehran,1080,2263,440,
7686,bcc5d191cd16e4d0,org.rayacoin,54,26,8.0.0,samsung,SM-A520F,,wifi,fa,Asia/Tehran,1080,1920,480,
2390,3e9eb2792c3044b7,org.rayacoin,48,33,13,samsung,SM-A225F,,3G,fa,Asia/Tehran,720,1514,300,
7554,1df4a728ae762802,org.rayacoin,53,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
3475,2ed048d3caf4e39f,org.rayacoin,53,33,13,samsung,SM-A042F,,4G,fa,Asia/Tehran,720,1555,280,
300,5c306206e92e80b3,org.rayacoin,53,33,13,samsung,SM-A546E,,wifi,fa,Asia/Tehran,1080,2125,450,
3810,f0df3efafe2a98f9,org.rayacoin,53,29,10,Xiaomi,M2010J19CG,,4G,fa,Asia/Tehran,1080,2132,440,
4969,605d5e02a970a9c5,org.rayacoin,53,30,11,Xiaomi,2201117TG,,wifi,fa,Asia/Tehran,1080,2177,440,
961,84cea4bb11f2e75e,org.rayacoin,48,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
2286,297a51cd4cb26c71,org.rayacoin,53,31,12,Xiaomi,M2104K10AC,['43235'],4G,en,Asia/Tehran,1080,2174,440,
4326,14652666dd0824ea,org.rayacoin,53,30,11,samsung,SM-A107F,,4G,fa,Asia/Tehran,720,1381,280,
5292,50aa7612df42259e,org.rayacoin,53,33,13,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2177,440,
4816,50aa7612df42259e,org.rayacoin,53,33,13,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2177,440,
7914,9d9d7652dd5d916d,org.rayacoin,54,34,14,samsung,SM-A235F,,4G,fa,Asia/Tehran,1080,2207,450,
6007,915823f555095496,org.rayacoin,53,30,11,HMD Global,NokiaC12ndEdition,,2G,fa,Asia/Tehran,720,1350,300,
5654,5e8e400152a4415d,org.rayacoin,53,30,11,Xiaomi,RedmiNote8,,wifi,fa,Asia/Tehran,1080,2156,352,
5999,1bc008361c2b5541,org.rayacoin,53,31,12,samsung,SM-M115F,,wifi,fa,Asia/Tehran,720,1405,300,
7985,348a220da18be9e6,org.rayacoin,54,31,12,samsung,SM-A125F,,3G,fa,Asia/Tehran,720,1465,300,
7486,3e38073b37dc592b,org.rayacoin,54,33,13,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2186,420,
6944,4ba5564b611ec6d9,org.rayacoin,53,33,13,Xiaomi,2303CRA44A,,4G,fa,Asia/Tehran,1080,2177,440,
4479,5561eeb7759ad1a3,org.rayacoin,53,28,9,samsung,SM-J415F,,wifi,fa,Asia/Tehran,720,1396,280,
5382,b34e57b30f4c7841,org.rayacoin,53,34,14,samsung,SM-M135FU,,4G,fa,Asia/Tehran,1080,2342,420,
4136,4245d4cd3634f0f9,org.rayacoin,54,30,11,samsung,SM-A505F,,wifi,fa,Asia/Tehran,1080,2131,420,
490,f47040e013835cd2,org.rayacoin,53,34,14,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
706,f4c7fb638d7794dc,org.rayacoin,48,30,11,Xiaomi,M2003J15SC,,mobile_unknown,fa,Asia/Tehran,1080,2110,440,
7505,634e9b571f6c6625,org.rayacoin,54,29,10,samsung,SM-A015F,,wifi,fa,Europe/Istanbul,720,1365,320,
1024,7c3aa7b9b2884056,org.rayacoin,48,30,11,Xiaomi,M2010J19CG,,3G,fa,Asia/Tehran,1080,2132,440,
41,1e373eb0e4aeedef,org.rayacoin,53,33,13,Xiaomi,M2101K6G,,4G,fa,Asia/Tehran,1080,2263,440,
6055,d83b630d27df1b4c,org.rayacoin,53,31,12,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1469,280,
336,d24b949d107280e6,org.rayacoin,45,30,11,samsung,SM-A315F,,4G,fa,Asia/Tehran,1080,2195,420,
3174,59616792373ffc9f,org.rayacoin,51,30,11,Xiaomi,2209116AG,,4G,fa,Asia/Tehran,1080,2177,440,
1723,079af7b02b95b2d4,org.rayacoin,53,33,13,samsung,SM-A235F,,4G,fa,Asia/Tehran,1080,2207,450,
7618,971a03848cd441d8,org.rayacoin,54,30,11,samsung,SM-A226B,,wifi,fa,Asia/Tehran,1080,2208,450,
3365,4c66b2884d5c95a8,org.rayacoin,53,30,11,Xiaomi,RedmiNote8Pro,['43211'],wifi,fa,Asia/Tehran,1080,2134,440,
6496,2c4ea21153f1ff1c,org.rayacoin,53,31,12,HONOR,VNE-LX2,,4G,fa,Asia/Tehran,720,1472,320,
8035,6924e3c30e644b46,org.rayacoin,54,34,14,samsung,SM-S711B,,4G,fa,Asia/Tehran,1080,2125,450,
7241,101416c60224a1fb,org.rayacoin,54,34,14,samsung,SM-S908E,,4G,fa,Asia/Tehran,1080,2106,450,
7519,28df21fff256b5ae,org.rayacoin,54,30,11,Xiaomi,M2007J22G,,4G,fa,Asia/Tehran,1080,2111,440,
1308,2d61dff8f1547896,org.rayacoin,48,31,12,samsung,SM-A315G,,4G,fa,Asia/Tehran,1080,2282,420,
7876,1ec2d0300f6400db,org.rayacoin,53,31,12,Xiaomi,M1908C3JGG,,4G,fa,Asia/Tehran,1080,2130,440,
4027,a6e7c92693385efe,org.rayacoin,53,33,13,Xiaomi,2201116PG,,4G,fa,Asia/Tehran,1080,2180,440,
5849,148b804e259e059c,org.rayacoin,53,33,13,Xiaomi,21091116UG,,wifi,fa,Asia/Tehran,1080,2190,440,
1917,ce7027aee53163af,org.rayacoin,48,33,13,samsung,SM-A045F,,wifi,fa,Asia/Tehran,720,1527,300,
3650,ed7a15f8b066895b,org.rayacoin,53,33,13,Xiaomi,22101320G,,3G,fa,Asia/Tehran,1080,2262,440,
7614,54e17cf56f80b6a3,org.rayacoin,54,30,11,Xiaomi,M2101K6G,,4G,fa,Asia/Tehran,1080,2177,440,
1920,0f165f1d65b534e2,org.rayacoin,48,33,13,samsung,SM-A127F,,wifi,fa,Asia/Tehran,720,1467,300,
4665,2f4565d4d819aabd,org.rayacoin,45,28,9,samsung,SM-A505F,,4G,fa,Asia/Tehran,1080,2131,420,
5794,6c14f774f60af02a,org.rayacoin,53,30,11,Xiaomi,RedmiNote8Pro,,mobile_unknown,fa,Asia/Tehran,1080,2134,440,
1235,8fd34bfcd889a521,org.rayacoin,53,30,11,Xiaomi,M2010J19CG,,4G,fa,Asia/Tehran,1080,2218,440,
6279,6ecfd0aa8e3a2bc5,org.rayacoin,53,33,13,samsung,SM-A736B,,4G,fa,Asia/Tehran,1080,2167,450,
2348,e501c81357aeb367,org.rayacoin,50,30,11,Xiaomi,220233L2G,,4G,fa,Asia/Tehran,720,1449,320,
5258,7ced504bdade55d3,org.rayacoin,53,33,13,Xiaomi,M2101K6G,,4G,fa,Asia/Tehran,1080,2177,440,
5275,b5087432eb081ee4,org.rayacoin,53,31,12,Xiaomi,22120RN86G,,4G,fa,Asia/Tehran,720,1507,320,
5423,599609fb708cb1a4,org.rayacoin,53,31,12,Xiaomi,2209116AG,,wifi,fa,Asia/Tehran,1080,2263,440,
7036,41d000c49f4f41ad,org.rayacoin,53,33,13,Xiaomi,2310FPCA4G,,4G,fa,Asia/Tehran,720,1438,320,
7644,51d60437330989e6,org.rayacoin,54,30,11,Xiaomi,M2102J20SG,,4G,fa,Asia/Tehran,1080,2179,440,
7345,81efd081f29eb7a2,org.rayacoin,54,29,10,samsung,SM-M105F,,4G,fa,Asia/Tehran,720,1382,280,
5065,388fbe034daa5ec8,org.rayacoin,53,30,11,samsung,SM-A307FN,,wifi,fa,Asia/Tehran,720,1411,320,
8233,9f4e81fd1cc74017,org.rayacoin,48,30,11,Xiaomi,M2010J19CG,,4G,fa,Asia/Tehran,1080,2218,440,
8267,a81490c59be16be8,org.rayacoin,46,29,10,HUAWEI,MAR-LX1M,['43211'],4G,fa,Asia/Tehran,1080,2107,408,
1572,e51f5562ac1a588e,org.rayacoin,46,30,11,Xiaomi,MiA3,,4G,fa,Asia/Tehran,720,1411,320,
6324,2d7ad77d39d44b74,org.rayacoin,53,33,13,samsung,SM-A145F,,4G,fa,Asia/Tehran,1080,2209,450,
4964,2d7ad77d39d44b74,org.rayacoin,53,33,13,samsung,SM-A145F,,4G,fa,Asia/Tehran,1080,2209,450,
6421,6af8df9c2e944bd8,org.rayacoin,53,34,14,motorola,motog845G,,4G,fa,Asia/Tehran,1080,2174,400,
5148,ee70deb73b882c06,org.rayacoin,53,30,11,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
709,f9034e273e1da739,org.rayacoin,45,30,11,samsung,SM-A107F,,wifi,fa,Asia/Tehran,720,1381,280,
7444,91d3ddd376f26f82,org.rayacoin,54,30,11,samsung,SM-A505F,,4G,fa,Asia/Tehran,1080,2131,420,
5668,d6ec67cad1d8cc76,org.rayacoin,53,31,12,samsung,SM-A125F,,wifi,fa,Asia/Tehran,720,1527,300,
2900,16b8d8e7a40905af,org.rayacoin,48,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2194,420,
9,852a7187fac39fd7,org.rayacoin,48,33,13,samsung,SM-M127F,,wifi,fa,Asia/Tehran,720,1471,280,
3773,bb039aea047c7791,org.rayacoin,53,27,8.1.0,samsung,SM-J260F,,4G,fa,Asia/Tehran,540,888,240,
929,5772770e3f55ad3a,org.rayacoin,48,33,13,samsung,SM-M127F,,wifi,fa,Asia/Tehran,720,1529,280,
1033,a8efdda808d721be,org.rayacoin,51,30,11,Xiaomi,MiA3,,wifi,fa,Asia/Tehran,720,1411,320,
7256,9ab4690ae9d0d5d3,org.rayacoin,54,34,14,samsung,SM-G990E,,4G,fa,Asia/Tehran,1080,2097,480,
1105,babcc04127857a45,org.rayacoin,48,31,12,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2208,450,
5965,d6de7af78fc28040,org.rayacoin,53,33,13,Xiaomi,2310FPCA4G,,4G,fa,Asia/Tehran,720,1438,320,
5403,f560d5c8c2ce02b1,org.rayacoin,53,34,14,samsung,SM-S711B,,4G,fa,Asia/Tehran,1080,2125,450,
3879,13f71f08f378bdd2,org.rayacoin,53,30,11,samsung,SM-A225F,,4G,fa,Asia/Tehran,720,1452,300,
4681,f04a9085e6f77bc2,org.rayacoin,53,30,11,Xiaomi,M2010J19CG,,wifi,fa,Asia/Tehran,1080,2132,440,
1600,cd2e3ca5a8c3b2a8,org.rayacoin,48,29,10,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2168,480,
4653,0a1aff8b81170d01,org.rayacoin,53,33,13,samsung,SM-A546E,,4G,fa,Asia/Tehran,1080,2125,450,
2014,6bccb6540aca83c7,org.rayacoin,53,33,13,samsung,SM-A226B,,4G,fa,Asia/Tehran,1080,2160,450,
3171,bee72cac56e0c5ad,org.rayacoin,48,27,8.1.0,samsung,SM-J710F,,4G,fa,Asia/Tehran,720,1280,360,
3987,ecefc64c0de5b7c9,org.rayacoin,53,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2194,420,
3035,2db66aa327b40af6,org.rayacoin,50,33,13,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2208,450,
5162,b14f41dcec041af4,org.rayacoin,53,33,13,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2217,420,
3939,b9cfa29417c15005,org.rayacoin,53,29,10,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
6419,7786cde5e1123499,org.rayacoin,53,31,12,Xiaomi,RedmiNote9Pro,,4G,fa,Asia/Tehran,1080,2168,440,
6392,c572521bdeaf459a,org.rayacoin,53,30,11,samsung,SM-A226B,,4G,fa,Asia/Tehran,1080,2208,450,
4716,38fe0a72c1791fc5,org.rayacoin,53,30,11,samsung,SM-A015F,,3G,fa,Asia/Tehran,720,1365,320,
1941,5413850f5cfde2b0,org.rayacoin,50,33,13,Xiaomi,23049PCD8G,,wifi,fa,Asia/Tehran,1080,2306,440,
3468,1464bf325de2d2bb,org.rayacoin,53,30,11,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
81,cf078b94773466e4,org.rayacoin,48,29,10,samsung,SM-M105F,,3G,fa,Asia/Tehran,720,1370,320,
4775,321c6253216cf935,org.rayacoin,53,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
8022,230df0bbb823027d,org.rayacoin,54,34,14,samsung,SM-A536E,,4G,fa,Asia/Tehran,1080,2177,450,
4531,6f9b630964660b21,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
4204,944042aabe3f455d,org.rayacoin,53,33,13,samsung,SM-A226B,,4G,fa,Asia/Tehran,1080,2208,450,
2170,35e3c21fb0c59da0,org.rayacoin,48,33,13,samsung,SM-A145F,,4G,fa,Asia/Tehran,1080,2302,450,
3629,ff58772f507161b2,org.rayacoin,53,30,11,motorola,motog(9)play,,wifi,fa,Asia/Tehran,720,1515,280,
8197,cfb3a1984be5b44d,org.rayacoin,54,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2281,420,
7885,c7d3d9fd0870016c,org.rayacoin,54,26,8.0.0,samsung,SM-G950F,,wifi,fa,Asia/Tehran,1080,2076,480,
6022,66351411d14320ef,org.rayacoin,48,33,13,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2186,420,
3124,533de6dd51201a2b,org.rayacoin,53,31,12,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1411,280,
7451,22d32ce1db3b83ac,org.rayacoin,54,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
1401,063e05fa60fd883f,org.rayacoin,48,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2262,440,
1241,b7d4f72b9260b997,org.rayacoin,48,33,13,Xiaomi,22071219CG,,wifi,fa,Asia/Tehran,1080,2202,440,
6435,2a00e5cf79dfea94,org.rayacoin,53,28,9,samsung,SM-J415F,,4G,fa,Asia/Tehran,720,1396,280,
1090,18eec32335b4bc14,org.rayacoin,48,33,13,samsung,SM-M336BU,,wifi,fa,Asia/Tehran,1080,2207,450,
157,a9f461a3dc5e165d,org.rayacoin,45,31,12,Xiaomi,M2102J20SG,,4G,fa,Asia/Tehran,1080,2179,440,
7087,4f1abd7866779653,org.rayacoin,53,30,11,Xiaomi,2201117TG,,wifi,fa,Asia/Tehran,1080,2177,440,
4431,337e95366e3f689f,org.rayacoin,53,30,11,samsung,SM-M127F,,4G,fa,Asia/Tehran,720,1555,300,
1787,6b944bace5edd21c,org.rayacoin,48,29,10,HUAWEI,HRY-LX1MEB,,4G,fa,Asia/Tehran,1080,2139,480,
932,1c2146f91392952a,org.rayacoin,48,30,11,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
7199,aa76e51c2539e386,org.rayacoin,54,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
1523,ba33c044a16aa31f,org.rayacoin,48,33,13,samsung,SM-M127F,,4G,fa,Asia/Tehran,720,1527,300,
5856,4dfc020c9dda5f91,org.rayacoin,53,33,13,samsung,SM-A336E,,4G,fa,Asia/Tehran,1080,2185,450,
5056,376c0633b0e5ffcd,org.rayacoin,53,31,12,samsung,SM-A125F,,wifi,fa,Asia/Tehran,720,1465,300,
4158,03362a73e54695be,org.rayacoin,53,33,13,Xiaomi,22101320G,,4G,fa,Asia/Tehran,1080,2176,440,
7517,e3299dd58a7813b2,org.rayacoin,54,30,11,samsung,SM-A725F,,4G,fa,Asia/Tehran,1080,2170,480,
5921,1bc5b019bbce20f4,org.rayacoin,53,33,13,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2177,440,
6746,26f043345b334a00,org.rayacoin,53,34,14,Xiaomi,2303CRA44A,,4G,fa,Asia/Tehran,1080,2307,440,
3207,aa1bbba40a52aca8,org.rayacoin,51,30,11,Xiaomi,M2102J20SG,,wifi,fa,Asia/Tehran,1080,2265,440,
7802,e80ff0fc03646bd6,org.rayacoin,54,30,11,Xiaomi,RedmiNote9S,,4G,fa,Asia/Tehran,1080,2168,440,
6204,4061d67f0958f5ed,org.rayacoin,53,31,12,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1411,280,
1076,a9811743131e14e0,org.rayacoin,48,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
6786,5dbd57d83dd14df4,org.rayacoin,54,30,11,Xiaomi,MiA3,,3G,fa,Asia/Tehran,720,1411,320,
4827,91c8832944465180,org.rayacoin,53,31,12,Xiaomi,22101320G,,wifi,fa,Asia/Tehran,1080,2176,440,
3687,7cbe2bf4d72e312b,org.rayacoin,53,33,13,samsung,SM-A525F,,4G,fa,Asia/Tehran,1080,2186,420,
4908,6e5feb61486ce993,org.rayacoin,53,30,11,samsung,SM-A107F,,4G,fa,Asia/Tehran,720,1381,280,
3559,fc8ffe558cd24d09,org.rayacoin,53,33,13,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2208,450,
504,e5826a916795a993,org.rayacoin,47,31,12,Xiaomi,M2007J20CG,,wifi,fa,Asia/Tehran,1080,2265,440,
5174,75efd33cf84f36b5,org.rayacoin,53,31,12,samsung,SM-A525F,,4G,fa,Asia/Tehran,1080,2186,420,
4688,c00c1977396a32a6,org.rayacoin,53,26,8.0.0,samsung,SM-A720F,,4G,fa,Asia/Tehran,1080,1920,420,
84,c84cf79824bb4dc7,org.rayacoin,53,30,11,Xiaomi,M2102J20SG,['43211'],wifi,en,Asia/Tehran,1080,2265,440,
105,f9da4d54afa8e7ce,org.rayacoin,41,31,12,Xiaomi,2107113SG,,4G,fa,Asia/Tehran,1080,2186,440,
148,fe6f00cc040b3f65,org.rayacoin,45,31,12,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1469,280,
5575,b77bb4879783c4cd,org.rayacoin,53,33,13,samsung,SM-A235F,,4G,fa,Asia/Tehran,1080,2216,420,
7669,3f9c5aab80b54aea,org.rayacoin,54,34,14,samsung,SM-S711B,,4G,fa,Asia/Tehran,1080,2125,450,
7760,f25b1544c2a2748a,org.rayacoin,54,27,8.1.0,samsung,SM-J710F,,4G,fa,Asia/Tehran,720,1280,320,
4099,75262e789b1a6c2c,org.rayacoin,53,28,9,HUAWEI,JKM-LX1,,4G,fa,Asia/Tehran,1080,2137,480,
7622,51fc90fed65f6d49,org.rayacoin,54,27,8.1.0,samsung,SM-G610F,,wifi,fa,Asia/Tehran,1080,1920,480,
