unique_id,gender,age,height,weight
4076,male,1375,163,69.0
4077,male,1390,180,31.0
4078,male,1375,174,50.0
4079,male,1375,165,70.0
4080,male,1388,176,49.0
4081,male,1383,173,55.0
4082,male,1387,173,62.0
4083,male,1375,168,56.0
4084,male,1367,176,82.0
4085,male,1385,190,58.0
4086,female,1393,136,32.0
4087,male,1393,135,26.0
4088,male,1387,130,40.0
4089,male,1370,185,70.0
4090,male,1385,176,56.0
4091,male,1388,172,100.0
4092,male,1386,185,60.0
4093,male,1388,175,45.0
4094,male,1385,179,70.0
4095,female,1386,170,50.0
4096,male,1375,144,50.0
4097,male,1369,165,72.0
4098,male,1390,145,45.0
4099,male,1375,132,30.0
4100,male,1390,143,32.0
4101,male,1363,165,85.0
4102,male,1388,185,45.0
4103,male,1375,180,55.0
4104,male,1386,164,60.0
4105,male,1385,185,80.0
4106,male,1375,165,45.0
4107,male,1392,150,60.0
4108,male,1363,189,73.0
4109,male,1388,165,54.3
4110,male,1380,170,75.0
4111,male,1387,170,50.0
4112,male,1389,141,32.0
4113,male,1391,130,30.0
4114,male,1387,176,73.0
4115,male,1386,176,58.0
4116,male,1375,175,64.0
4117,male,1387,161,58.0
4118,male,1389,160,64.0
4119,male,1384,170,75.0
4120,male,1375,190,90.0
4121,male,1382,197,93.0
4122,male,1380,170,60.0
4123,male,1390,173,45.0
4124,female,1388,172,150.0
4125,male,1389,150,50.0
4126,male,1376,170,55.0
4127,male,1389,160,49.0
4128,male,1370,183,75.0
4129,male,1390,169,55.0
4130,male,1387,175,58.0
4131,male,1375,160,62.0
4132,female,1375,165,63.0
4133,male,1387,180,83.0
4134,male,1390,145,48.0
4135,male,1371,184,94.0
4136,female,1355,157,67.0
4137,male,1375,175,85.0
4138,male,1383,172,102.0
4139,male,1387,173,54.0
4140,male,1387,190,95.0
4141,female,1380,168,60.0
4142,male,1386,160,45.0
4143,female,1386,157,60.0
4144,female,1367,160,62.0
4145,male,1377,185,65.0
4146,male,1388,157,40.0
4147,male,1365,165,80.0
4148,male,1378,25,85.0
4149,male,1364,184,83.0
4150,male,1387,170,65.0
4151,male,1356,178,95.0
4152,male,1386,190,100.0
4153,male,1375,159,85.0
4154,male,1391,145,28.0
4155,male,1375,185,95.0
4156,female,1382,160,48.0
4157,male,1390,170,60.0
4158,male,1374,175,90.0
4159,male,1387,182,50.0
4160,male,1391,140,44.0
4161,male,1375,165,40.0
4162,male,1368,170,64.0
4163,male,1386,182,55.0
4164,male,1385,189,70.0
4165,male,1386,170,58.0
4166,male,1386,185,64.0
4167,male,1389,154,54.0
4168,male,1390,168,68.0
4169,male,1375,153,53.0
4170,male,1380,180,60.0
4171,male,1385,180,77.0
4172,male,1392,2,20.0
4173,female,1382,168,48.0
4174,male,1375,153,56.0
4175,male,1375,175,65.0
4176,female,1364,155,67.0
4177,female,1363,156,46.0
4178,male,1380,168,73.0
4179,male,1390,167,55.0
4180,male,1388,147,87.0
4181,female,1366,165,57.0
4182,male,1384,180,60.0
4183,male,1389,160,48.0
4184,male,1386,50,174.0
4185,male,1337,170,82.0
4186,male,1375,170,78.0
4187,male,1390,154,46.0
4188,female,1368,170,49.0
4189,male,1383,170,52.0
4190,female,1359,157,77.0
4191,male,1390,130,38.0
4192,male,1360,170,75.0
4193,male,1370,165,50.0
4194,male,1367,182,86.0
4195,male,1363,172,73.0
4196,male,1364,170,62.0
4197,male,1381,190,130.0
4198,male,1375,115,2.0
4199,male,1358,172,73.0
4200,male,1367,176,82.0
4201,male,1385,163,55.0
4202,male,1386,185,65.0
4203,male,1383,160,68.0
4204,male,1375,175,70.0
4205,male,1387,185,57.0
4206,female,1358,160,76.0
4207,female,1372,169,63.8
4208,male,1385,175,65.0
4209,male,1374,174,76.0
4210,male,1375,182,80.0
4211,male,1369,175,83.0
4212,male,1329,184,78.0
4213,male,1370,185,110.0
4214,male,1390,150,36.0
4215,male,1390,1,38.0
4216,male,1378,57,170.0
4217,male,1379,182,55.0
4218,male,1386,178,76.0
4219,male,1370,175,70.0
4220,male,1375,180,85.0
4221,male,1385,178,58.0
4222,male,1386,182,65.0
4223,male,1385,164,43.0
4224,female,1356,168,90.0
4225,male,1367,180,110.0
4226,female,1372,167,67.0
4227,male,1374,178,89.0
4228,male,1388,160,63.0
4229,male,1388,124,50.0
4230,male,1373,181,85.0
4231,male,1383,166,49.0
4232,male,1373,185,95.0
4233,male,1388,175,74.0
4234,male,1372,176,70.0
4235,male,1356,160,56.0
4236,male,1387,170,92.0
4237,male,1370,172,72.0
4238,female,1383,172,68.0
4239,female,1367,167,69.0
4240,male,1386,180,53.0
4241,male,1356,160,56.0
4242,female,1352,157,66.0
4243,male,1391,150,53.0
4244,male,1390,145,42.0
4245,male,1387,17,56.0
4246,male,1380,185,70.0
4247,male,1387,163,52.0
4248,male,1383,170,70.0
4249,male,1383,170,65.0
4250,male,1389,159,61.0
4251,male,1375,170,93.0
4252,female,1380,163,56.0
4253,male,1382,172,70.0
4254,male,1375,80,58.0
4255,male,1390,145,37.0
4256,male,1387,175,65.0
4257,female,1364,158,70.0
4258,female,1368,175,122.0
4259,male,1386,146,55.0
4260,male,1387,170,73.0
4261,male,1353,172,67.0
4262,male,1386,180,55.0
4263,female,1364,182,75.0
4264,male,1376,186,63.0
4265,male,1386,175,55.0
4266,male,1363,178,87.0
4267,male,1378,20,30.0
4268,male,1388,173,172.0
4269,male,1391,160,38.0
4270,male,1377,174,52.0
4271,male,1381,158,69.0
4272,male,1383,160,64.0
4273,male,1387,193,63.0
4274,male,1389,150,45.0
4275,male,1390,153,42.0
4276,male,1382,180,65.0
4277,male,1363,175,98.0
4278,male,1380,186,80.0
4279,female,1366,165,80.0
4280,male,1378,178,79.0
4281,male,1390,130,60.0
4282,male,1389,190,55.0
4283,male,1386,169,70.0
4284,male,1377,175,80.0
4285,female,1368,160,68.0
4286,male,1381,180,82.0
4287,female,1374,170,70.0
4288,male,1388,175,48.0
4289,male,1376,183,70.0
4290,male,1381,187,70.0
4291,female,1335,160,86.0
4292,male,1371,180,75.0
4293,male,1391,156,58.0
4294,male,1375,69,99.0
4295,male,1379,167,56.0
4296,male,1383,180,60.0
4297,female,1378,170,70.0
4298,male,1357,180,82.0
4299,male,1334,159,35.0
4300,male,1379,172,55.0
4301,male,1369,165,88.0
4302,male,1388,174,67.0
4303,female,1336,165,80.0
4304,male,1365,178,80.0
4305,male,1373,178,79.0
4306,male,1375,200,2000.0
4307,male,1372,173,84.0
4308,male,1367,179,90.0
4309,male,1390,145,45.0
4310,male,1387,177,54.0
4311,male,1377,178,100.0
4312,male,1383,185,80.0
4313,female,1365,168,70.0
4314,male,1386,170,71.0
4315,male,1349,183,83.0
4316,female,1370,164,82.0
4317,male,1369,175,75.0
4318,male,1379,185,40.0
4319,male,1345,178,93.0
4320,male,1389,177,77.0
4321,female,1383,154,60.0
4322,female,1367,167,68.0
4323,male,1392,140,30.0
4324,male,1384,175,77.0
4325,male,1377,180,65.0
4326,male,1379,180,98.0
4327,male,1386,185,129.0
4328,male,1356,180,75.0
4329,male,1368,170,65.0
4330,male,1385,167,78.0
4331,male,1391,158,53.0
4332,male,1377,178,100.0
4333,male,1357,163,50.0
4334,male,1377,176,70.0
4335,female,1381,155,45.0
4336,male,1364,182,65.0
4337,male,1372,163,98.0
4338,male,1395,180,70.0
4339,female,1383,171,74.0
4340,female,1363,160,85.0
4341,male,1389,170,49.0
4342,male,1371,183,80.0
4343,male,1389,160,50.0
4344,male,1384,167,61.0
4345,male,1360,178,80.0
4346,male,1386,172,52.0
4347,male,1379,180,50.0
4348,male,1388,160,43.0
4349,female,1367,160,61.0
4350,male,1387,187,53.0
4351,male,1367,160,52.0
4352,male,1380,180,65.0
4353,male,1384,174,62.0
4354,male,1386,174,55.0
4355,female,1374,174,67.0
4356,female,1393,152,30.0
4357,male,1388,180,80.0
4358,male,1372,184,83.0
4359,female,1368,172,66.0
4360,female,1384,170,64.0
4361,female,1387,160,51.0
4362,male,1393,135,25.0
4363,female,1383,155,55.0
4364,male,1369,178,70.0
4365,male,1388,165,65.0
4366,male,1371,165,72.0
4367,male,1382,180,85.0
4368,female,1401,162,69.0
4369,male,1387,160,50.0
4370,male,1388,182,60.0
4371,male,1389,179,60.0
4372,male,1388,164,50.0
4373,male,1388,130,40.0
4374,male,1370,184,110.0
4375,male,1392,150,52.0
4376,female,1375,158,60.0
4377,female,1367,164,62.0
4378,male,1392,150,49.0
4379,male,1392,148,52.0
4380,male,1385,180,95.0
4381,male,1360,164,52.0
4382,male,1389,154,33.0
4383,male,1388,175,54.0
4384,male,1387,175,73.0
4385,male,1382,185,68.0
4386,female,1390,110,35.0
4387,male,1391,150,45.0
4388,male,1389,152,42.0
4389,female,1376,164,87.0
4390,male,1388,80,100.0
4391,male,1378,170,52.0
4392,male,1387,187,75.0
4393,male,1371,184,72.0
4394,male,1387,174,52.0
4395,male,1381,190,85.0
4396,male,1375,165,65.0
4397,female,1380,159,62.0
4398,male,1367,173,69.0
4399,male,1354,171,90.0
4400,female,1372,165,45.0
4401,male,1375,175,78.0
4402,male,1377,187,110.0
4403,male,1387,173,60.0
4404,male,1375,165,65.0
4405,male,1378,180,80.0
4406,male,1379,178,62.0
4407,male,1390,140,47.0
4408,male,1390,150,38.0
4409,male,1386,190,60.0
4410,female,1360,152,61.3
4411,male,1389,164,45.0
4412,female,1387,165,68.0
4413,male,1355,186,98.0
4414,male,1387,170,65.0
4415,male,1387,165,62.0
4416,male,1375,185,96.0
4417,male,1367,194,115.0
4418,male,1384,177,63.0
4419,male,1388,177,55.0
4420,male,1387,170,50.0
4421,male,1384,180,90.0
4422,male,1370,180,85.0
4423,female,1358,159,82.0
4424,female,1367,167,74.0
4425,male,1377,177,65.0
4426,female,1386,167,60.0
4427,male,1382,170,63.0
4428,male,1377,228,1377.0
4429,male,1365,169,80.0
4430,male,1384,181,64.0
4431,male,1388,175,52.0
4432,male,1375,170,75.0
4433,male,1389,153,42.0
4434,male,1362,120,42.0
4435,male,1386,175,59.0
4436,female,1385,158,58.0
4437,male,1390,162,56.0
4438,male,1374,186,88.0
4439,female,1380,167,80.0
4440,male,1389,170,59.0
4441,male,1390,178,45.0
4442,male,1390,69,46.0
4443,male,1377,173,65.0
4444,male,1389,160,45.0
4445,male,1387,170,57.0
4446,male,1356,168,58.0
4447,male,1375,30,45.0
4448,male,1365,187,59.0
4449,male,1374,187,95.0
4450,male,1380,172,63.0
4451,male,1375,150,80.0
4452,male,1372,176,65.0
4453,male,1344,170,80.0
4454,male,1388,168,46.0
4455,male,1396,1,5000.0
4456,male,1375,182,60.0
4457,male,1385,180,65.0
4458,male,1370,170,60.0
4459,male,1380,170,60.0
4460,male,1370,165,66.0
4461,male,1372,150,74.0
4462,male,1385,174,52.0
4463,male,1381,173,65.0
4464,male,1386,170,48.0
4465,male,1389,163,59.0
4466,male,1390,165,36.0
4467,male,1385,160,70.0
4468,male,1371,178,82.0
4469,male,1376,175,65.0
4470,female,1375,165,60.0
4471,male,1364,183,75.0
4472,male,1356,180,85.0
4473,male,1390,155,40.0
4474,male,1387,180,52.0
4475,male,1382,180,103.0
4476,male,1377,165,45.0
4477,male,1387,185,53.0
4478,male,1363,178,75.0
4479,male,1371,175,68.0
4480,male,1357,175,70.0
4481,male,1389,160,65.0
4482,male,1389,158,41.0
4483,male,1377,173,65.0
4484,male,1375,120,50.0
4485,male,1375,180,96.0
4486,male,1375,185,85.0
4487,male,1380,176,102.0
4488,male,1388,168,55.0
4489,female,1383,160,50.0
4490,male,1368,175,96.0
4491,male,1386,182,75.0
4492,male,1384,170,86.0
4493,male,1342,50,50.0
4494,male,1378,185,96.0
4495,female,1374,157,82.0
4496,male,1387,150,50.0
4497,female,1363,159,58.0
4498,male,1375,170,70.0
4499,male,1387,170,60.0
4500,male,1386,185,64.0
4501,male,1385,175,50.0
4502,female,1378,162,44.0
4503,male,1391,144,34.0
4504,male,1375,170,95.0
4505,male,1373,179,100.0
4506,male,1382,179,60.0
4507,male,1351,170,70.0
4508,male,1388,165,51.0
4509,female,1390,158,41.0
4510,male,1376,170,54.0
4511,male,1386,168,49.0
4512,male,1372,189,120.0
4513,male,1373,188,80.0
4514,male,1388,175,72.0
4515,male,1390,60,49.0
4516,female,1360,160,85.0
4517,male,1387,167,53.0
4518,female,1384,165,55.0
4519,male,1362,175,82.0
4520,female,1382,182,54.0
4521,male,1387,175,55.0
4522,male,1348,174,116.0
4523,male,1370,175,80.0
4524,male,1390,150,35.0
4525,male,1385,175,56.0
4526,male,1387,167,55.0
4527,male,1387,170,58.0
4528,male,1386,180,74.0
4529,male,1371,157,58.0
4530,male,1390,165,65.0
4531,male,1390,150,41.0
4532,male,1386,178,45.0
4533,male,1391,146,53.0
4534,female,1355,155,60.0
4535,male,1391,150,30.0
4536,male,1387,175,76.0
4537,female,1384,154,42.0
4538,male,1389,50,190.0
4539,male,1367,180,80.0
4540,male,1380,188,78.0
4541,male,1385,176,65.0
4542,male,1368,185,75.0
4543,male,1368,192,82.0
4544,male,1389,175,96.0
4545,female,1373,165,81.0
4546,male,1359,176,136.0
4547,male,1389,170,60.0
4548,female,1371,150,50.0
4549,female,1380,160,45.0
4550,male,1389,168,70.0
4551,male,1369,175,70.0
4552,male,1379,184,96.0
4553,male,1386,164,63.0
4554,male,1387,180,60.0
4555,male,1387,156,44.0
4556,male,1375,176,59.0
4557,male,1362,192,95.0
4558,male,1396,182,82.0
4559,male,1388,170,58.0
4560,female,1383,165,69.0
4561,male,1385,155,50.0
4562,male,1383,176,59.0
4563,male,1387,172,52.0
4564,male,1370,186,75.0
4565,female,1377,173,60.0
4566,male,1357,170,93.0
4567,male,1387,150,60.0
4568,male,1349,173,58.0
4569,male,1378,180,75.0
4570,female,1374,159,64.0
4571,male,1387,168,57.0
4572,male,1388,165,51.0
4573,male,1358,165,98.0
4574,male,1389,160,40.0
4575,male,1363,170,65.0
4576,male,1388,181,73.0
4577,male,1359,180,103.0
4578,male,1370,177,67.0
4579,male,1387,167,60.0
4580,male,1360,168,65.0
4581,female,1352,157,65.0
4582,male,1357,192,90.0
4583,male,1388,175,50.0
4584,male,1385,185,80.0
4585,female,1377,165,79.0
4586,male,1390,150,40.0
4587,female,1355,173,75.0
4588,male,1392,145,30.0
4589,female,1371,160,83.0
4590,female,1380,169,62.0
4591,male,1365,179,98.0
4592,female,1384,160,55.0
4593,male,1388,156,39.0
4594,male,1388,179,95.0
4595,male,1386,161,97.0
4596,male,1384,170,74.0
4597,male,1388,170,48.0
4598,male,1370,189,77.0
4599,male,1365,160,80.0
4600,female,1375,158,64.0
4601,male,1383,184,95.0
4602,female,1355,170,79.0
4603,male,1351,175,72.0
4604,female,1365,160,58.0
4605,female,1380,160,73.0
4606,male,1375,25,1864.0
4607,male,1374,185,100.0
4608,male,1366,178,94.0
4609,male,1377,168,60.0
4610,male,1388,165,41.0
4611,male,1389,165,50.0
4612,male,1385,185,83.0
4613,male,1375,175,65.0
4614,male,1375,133,40.0
4615,male,1361,180,71.0
4616,male,1375,158,36.0
4617,male,1368,168,100.0
4618,male,1391,150,55.0
4619,male,1389,163,38.0
4620,male,1387,160,34.0
4621,male,1375,172,63.0
4622,male,1393,129,29.0
4623,male,1375,170,50.0
4624,male,1389,153,43.0
4625,male,1378,150,40.0
4626,male,1368,172,68.0
4627,male,1379,170,50.0
4628,male,1387,169,59.0
4629,male,1364,177,72.0
4630,female,1388,150,41.0
4631,male,1385,185,75.0
4632,male,1390,145,35.0
4633,male,1389,166,39.0
4634,male,1374,170,60.0
4635,male,1370,178,90.0
4636,male,1375,180,40.0
4637,male,1381,190,88.0
4638,female,1358,165,86.0
4639,male,1389,172,50.0
4640,male,1388,158,35.0
4641,male,1390,157,43.0
4642,male,1390,145,37.0
4643,male,1375,180,90.0
4644,female,1384,163,58.0
4645,female,1385,164,64.0
4646,male,1380,180,65.0
4647,male,1389,162,59.0
4648,female,1386,150,37.0
4649,male,1390,140,38.0
4650,male,1387,159,41.0
4651,male,1386,180,70.0
4652,male,1387,150,40.0
4653,male,1369,185,128.0
4654,male,1388,170,53.0
4655,male,1364,176,64.0
4656,male,1371,190,86.0
4657,male,1381,159,45.0
4658,male,1363,185,73.0
4659,male,1371,183,76.0
4660,male,1381,183,124.0
4661,male,1389,149,50.0
4662,male,1390,150,35.0
4663,male,1381,179,68.0
4664,male,1392,164,61.0
4665,female,1372,165,72.0
4666,male,1375,174,85.0
4667,male,1389,160,45.0
4668,male,1388,173,48.0
4669,male,1387,174,55.0
4670,male,1375,200,2000.0
4671,male,1361,180,80.0
4672,female,1377,160,58.0
4673,male,1390,150,32.0
4674,male,1389,155,53.0
4675,male,1391,145,30.0
4676,male,1383,189,80.0
4677,female,1380,168,52.0
4678,male,1388,150,43.0
4679,male,1391,121,42.0
4680,male,1382,168,80.0
4681,male,1372,186,88.0
4682,male,1346,158,58.0
4683,female,1370,170,54.0
4684,male,1386,11,70.0
4685,male,1377,170,60.0
4686,male,1382,190,85.0
4687,male,1388,173,51.0
4688,male,1378,169,69.0
4689,male,1376,185,83.0
4690,male,1387,170,42.0
4691,male,1385,178,74.0
4692,male,1378,67,57.0
4693,male,1387,189,60.0
4694,male,1389,149,34.0
4695,male,1374,168,75.9
4696,female,1355,163,52.0
4697,male,1391,150,21.0
4698,male,1387,179,65.0
4699,male,1389,161,75.0
4700,female,1385,169,72.0
4701,male,1382,170,65.0
4702,male,1387,175,57.0
4703,male,1375,160,35.0
4704,male,1387,172,56.0
4705,male,1389,164,60.0
4706,male,1375,147,37.0
4707,male,1390,150,58.0
4708,male,1389,167,48.0
4709,male,1388,174,66.0
4710,male,1390,174,52.0
4711,male,1375,173,65.0
4712,male,1389,1,35.0
4713,male,1388,160,40.0
4714,male,1379,177,87.0
4715,male,1390,150,40.0
4716,male,1384,180,40.0
4717,male,1386,179,60.0
4718,male,1375,156,42.0
4719,male,1388,167,59.0
4720,male,1377,175,80.0
4721,male,1367,172,75.0
4722,male,1379,189,65.0
4723,male,1389,160,45.0
4724,female,1367,165,63.0
4725,male,1360,185,70.0
4726,male,1374,175,65.0
4727,male,1391,169,66.0
4728,male,1370,175,68.0
4729,male,1382,172,69.0
4730,male,1386,179,64.0
4731,male,1391,145,44.0
4732,male,1388,190,80.0
4733,male,1373,180,60.0
4734,male,1375,135,48.0
4735,male,1379,160,45.0
4736,male,1365,189,69.0
4737,male,1389,145,35.0
4738,male,1380,181,74.0
4739,male,1370,175,89.0
4740,male,1387,179,50.0
4741,male,1386,165,45.0
4742,male,1390,161,40.0
4743,male,1375,172,79.0
4744,male,1381,179,68.0
4745,female,1367,155,90.0
4746,male,1377,175,74.0
4747,male,1368,179,81.0
4748,male,1374,180,105.0
4749,female,1371,170,63.0
4750,male,1358,178,62.0
4751,male,1392,165,80.0
4752,female,1383,166,43.0
4753,male,1386,175,53.0
4754,male,1374,173,55.0
4755,male,1375,150,40.0
4756,female,1364,158,64.0
4757,male,1377,170,65.0
4758,male,1386,176,79.0
4759,male,1386,160,49.0
4760,male,1371,170,62.0
4761,male,1393,1,40.0
4762,male,1374,170,68.0
4763,male,1389,151,39.0
4764,male,1376,181,120.0
4765,male,1359,175,70.0
4766,male,1389,169,62.0
4767,male,1384,180,70.0
4768,male,1390,123,30.0
4769,male,1381,170,58.0
4770,male,1380,186,120.0
4771,female,1380,165,80.0
4772,male,1401,2,45.0
4773,female,1380,160,64.0
4774,female,1382,165,55.0
4775,male,1378,183,95.0
4776,male,1364,170,87.0
4777,male,1387,172,40.0
4778,male,1389,182,58.0
4779,female,1383,165,58.0
4780,male,1365,177,78.0
4781,male,1364,170,65.0
4782,male,1389,145,35.0
4783,male,1375,140,55.0
4784,male,1382,178,58.0
4785,male,1382,185,67.0
4786,male,1372,188,84.0
4787,female,1362,158,54.0
4788,female,1371,160,76.0
4789,male,1382,185,56.0
4790,male,1387,160,49.0
4791,female,1388,154,47.0
4792,male,1391,164,50.0
4793,male,1388,1,38.0
4794,male,1389,158,57.0
4795,male,1386,160,40.0
4796,male,1388,178,56.0
4797,male,1388,160,48.0
4798,male,1386,176,56.0
4799,male,1384,175,66.0
4800,male,1388,165,60.0
4801,male,1387,58,0.18
4802,male,1388,147,37.0
4803,male,1341,170,65.0
4804,male,1344,176,81.0
4805,female,1387,168,68.0
4806,female,1357,147,92.0
4807,male,1368,125,40.0
4808,male,1389,167,55.0
4809,male,1375,180,50.0
4810,female,1382,162,48.0
4811,male,1401,175,80.0
4812,male,1384,160,58.0
4813,male,1368,176,79.0
4814,male,1383,185,65.0
4815,male,1385,178,53.0
4816,male,1383,160,45.0
4817,female,1359,155,64.0
4818,male,1382,175,104.0
4819,male,1380,180,70.0
4820,male,1385,180,78.0
4821,female,1369,170,80.0
4822,male,1386,62,110.0
4823,male,1383,180,66.0
4824,male,1360,178,86.0
4825,male,1369,178,65.0
4826,male,1383,170,94.0
4827,male,1391,151,81.0
4828,male,1391,140,25.0
4829,male,1377,178,60.0
4830,male,1359,183,91.0
4831,male,1367,180,90.0
4832,male,1390,180,59.0
4833,male,1367,185,95.0
4834,female,1385,0,0.0
4835,male,1385,170,55.0
4836,male,1391,160,41.0
4837,male,1381,183,117.0
4838,male,1363,172,76.0
4839,male,1346,170,95.0
4840,male,1385,0,0.0
4841,male,1362,165,60.0
4842,male,1392,85,46.0
4843,male,1363,180,89.0
4844,male,1389,1,42.0
4845,male,1389,169,38.0
4846,male,1383,182,89.0
4847,male,1369,175,89.0
4848,male,1381,168,50.0
4849,male,1388,158,50.0
4850,male,1372,179,70.0
4851,male,1382,176,81.0
4852,male,1378,181,62.0
4853,male,1388,165,45.0
4854,male,1384,173,68.0
4855,male,1385,175,60.0
4856,male,1377,176,74.0
4857,male,1388,150,46.0
4858,female,1376,160,50.0
4859,male,1389,170,48.0
4860,male,1391,153,41.0
4861,male,1367,175,65.0
4862,male,1390,149,43.4
4863,female,1367,156,65.0
4864,male,1367,180,65.0
4865,female,1361,175,74.0
4866,male,1375,170,65.0
4867,female,1383,162,45.0
4868,male,1392,143,36.0
4869,male,1360,170,94.0
4870,male,1362,186,95.0
4871,male,1388,155,35.0
4872,male,1385,170,60.0
4873,male,1387,140,60.0
4874,male,1320,168,80.0
4875,male,1353,173,70.0
4876,male,1375,175,65.0
4877,male,1383,180,60.0
4878,male,1390,140,35.0
4879,male,1369,194,73.0
4880,male,1388,147,41.0
4881,female,1375,169,72.0
4882,male,1384,170,60.0
4883,male,1383,170,55.0
4884,male,1375,173,90.0
4885,male,1381,177,74.0
4886,male,1391,164,60.0
4887,male,1375,180,50.0
4888,male,1382,182,80.0
4889,male,1387,175,53.0
4890,female,1375,172,116.0
4891,female,1388,171,46.0
4892,male,1360,189,97.0
4893,male,1385,186,60.0
4894,female,1386,160,66.0
4895,female,1384,175,50.0
4896,male,1390,167,55.0
4897,female,1373,167,54.0
4898,male,1388,165,52.0
4899,male,1387,158,45.0
4900,male,1370,185,100.0
4901,female,1357,160,86.0
4902,male,1384,175,70.0
4903,male,1388,170,50.0
4904,male,1375,150,59.0
4905,male,1387,175,65.0
4906,male,1388,160,57.0
4907,male,1375,111,111.0
4908,male,1371,183,50.0
4909,male,1348,178,65.0
4910,male,1391,150,34.0
4911,male,1352,183,90.0
4912,male,1385,175,57.0
4913,male,1386,175,57.0
4914,male,1390,153,49.0
4915,male,1364,183,61.0
4916,male,1374,176,75.0
4917,male,1361,170,68.0
4918,male,1360,184,110.0
4919,male,1369,187,98.0
4920,male,1371,169,59.0
4921,male,1389,140,45.0
4922,female,1384,160,67.0
4923,male,1375,51,53.0
4924,male,1387,168,60.0
4925,male,1385,168,54.0
4926,female,1375,155,60.0
4927,male,1384,184,70.0
4928,male,1387,185,65.0
4929,male,1369,180,85.0
4930,male,1387,173,80.0
4931,male,1387,172,57.0
4932,male,1376,165,50.0
4933,male,1384,170,63.0
4934,male,1362,177,80.0
4935,male,1379,175,87.6
4936,female,1365,160,78.0
4937,female,1388,158,47.0
4938,female,1389,162,64.0
4939,male,1384,179,62.0
4940,male,1390,145,40.0
4941,male,1374,179,79.0
4942,male,1384,180,80.0
4943,female,1365,168,57.0
4944,male,1389,155,64.0
4945,male,1391,145,31.0
4946,male,1379,181,59.0
4947,female,1383,157,50.0
4948,male,1391,120,20.0
4949,male,1383,184,70.0
4950,male,1379,175,60.0
4951,male,1388,170,86.0
4952,female,1343,160,56.0
4953,male,1385,168,74.0
4954,male,1385,182,53.0
4955,male,1371,178,85.0
4956,female,1390,42,45.0
4957,male,1382,184,73.0
4958,male,1384,160,65.0
4959,male,1388,153,40.0
4960,male,1388,175,60.0
4961,male,1375,175,56.0
4962,male,1389,145,45.0
4963,male,1384,40,0.4
4964,male,1382,100,67.0
4965,female,1376,163,59.0
4966,female,1387,150,50.0
4967,male,1375,173,70.0
4968,male,1387,160,45.0
4969,male,1386,157,55.0
4970,male,1390,150,45.0
4971,female,1349,158,63.0
4972,male,1375,160,48.0
4973,male,1372,185,80.0
4974,male,1380,184,63.0
4975,male,1377,164,60.0
4976,male,1392,145,28.0
4977,female,1372,153,66.0
4978,male,1358,160,67.0
4979,female,1391,155,33.0
4980,male,1358,170,64.0
4981,male,1371,186,70.0
4982,male,1368,175,55.0
4983,male,1384,178,60.0
4984,male,1355,175,90.0
4985,male,1378,185,52.0
4986,male,1385,188,75.0
4987,female,1370,173,65.0
4988,male,1360,185,77.0
4989,female,1338,154,62.0
4990,male,1372,175,104.0
4991,female,1375,68,70.0
4992,female,1374,163,63.0
4993,male,1391,148,35.0
4994,male,1382,171,55.0
4995,male,1385,181,76.0
4996,male,1390,148,28.0
4997,male,1384,180,55.0
4998,male,1383,173,50.0
4999,male,1343,165,98.0
5000,male,1390,150,45.0
5001,male,1387,160,49.0
5002,male,1380,180,67.0
5003,male,1374,110,41.0
5004,male,1389,152,40.0
5005,male,1373,175,65.0
5006,male,1388,173,47.0
5007,male,1375,175,74.0
5008,male,1375,148,44.0
5009,male,1380,168,72.0
5010,female,1390,120,39.0
5011,male,1391,80,40.0
5012,male,1380,190,60.0
5013,male,1389,160,35.0
5014,male,1375,170,51.0
5015,male,1388,164,43.0
5016,male,1384,189,65.0
5017,male,1385,178,79.0
5018,male,1379,173,72.0
5019,male,1369,187,74.0
5020,male,1321,120,40.0
5021,male,1387,181,70.0
5022,male,1391,152,40.0
5023,male,1375,186,56.0
5024,male,1368,158,147.0
5025,female,1375,190,50.0
5026,male,1391,150,45.0
5027,male,1388,160,40.0
5028,male,1375,180,80.0
5029,male,1387,182,80.0
5030,male,1389,160,45.0
5031,male,1388,180,83.0
5032,male,1380,172,69.0
5033,male,1390,265,36.0
5034,male,1391,158,45.0
5035,male,1385,170,65.0
5036,male,1374,165,100.0
5037,male,1386,170,75.0
5038,male,1389,167,70.0
5039,male,1388,186,80.0
5040,female,1347,157,74.0
5041,male,1371,167,94.0
5042,female,1362,170,70.0
5043,male,1343,169,61.0
5044,male,1388,170,53.0
5045,male,1364,156,56.0
5046,male,1382,178,56.0
5047,male,1371,172,75.0
5048,male,1386,156,35.0
5049,male,1388,174,55.0
5050,male,1362,185,85.0
5051,female,1388,170,102.0
5052,male,1390,140,39.0
5053,female,1359,163,92.0
5054,male,1354,168,61.0
5055,male,1387,156,35.0
5056,male,1391,136,36.0
5057,male,1389,170,50.0
5058,male,1375,150,32.0
5059,male,1389,120,35.0
5060,male,1385,184,70.0
5061,male,1390,150,35.0
5062,male,1387,161,51.0
5063,male,1385,172,83.0
5064,female,1372,164,60.0
5065,female,1358,157,80.0
5066,female,1363,161,70.0
5067,male,1390,160,50.0
5068,male,1375,155,56.0
5069,male,1370,187,85.0
5070,male,1385,180,75.0
5071,female,1385,162,62.0
5072,female,1390,142,25.0
5073,male,1369,172,120.0
